[2026-01-06 07:25:50] ALERT | Type: DoS | Severity: High | Confidence: 0.975
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 0.999
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 0.986
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 0.985
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:57] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 0.98
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 0.989
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 0.98
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:58] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 0.99
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 0.85
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 0.994
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:25:59] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 0.99
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 0.974
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 0.975
[2026-01-06 07:26:00] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:00] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 0.998
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 0.98
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 0.943
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:01] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 0.985
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 0.97
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:26:02] ALERT | Type: Probe | Severity: High | Confidence: 1.0
